device,intf,description,ip_addr,shutdown,snmp_location
rtxstom-dis-mdf-02,Vlan100,Server1 VLAN,10.232.103.131/25,FALSE,"10650 West Airport Blvd, Ste 150, Stafford, TX, 77477 () () (Not PCI) (Retail Omnicare) (Joe Davis 281-776-8860|)"
rtxstom-dis-mdf-02,Vlan777,ospf VLAN,10.232.99.150/30,FALSE,"10650 West Airport Blvd, Ste 150, Stafford, TX, 77477 () () (Not PCI) (Retail Omnicare) (Joe Davis 281-776-8860|)"
rtxstom-dis-mdf-02,Vlan1248,WAN VLAN,10.232.99.140/29,FALSE,"10650 West Airport Blvd, Ste 150, Stafford, TX, 77477 () () (Not PCI) (Retail Omnicare) (Joe Davis 281-776-8860|)"
rtxtyom-acc-mdf-01,Loopback0,,10.203.242.12/32,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,Loopback1,,10.203.242.13/32,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,GigabitEthernet1/0/15,uplink to rtxtyom-vgr-mdf-01:Gig0/0/1,10.225.131.246/30,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,GigabitEthernet2/0/15,uplink to rtxtyom-vgr-mdf-02:Gig0/0/1,10.225.131.250/30,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,Vlan110,Data VLAN,10.225.128.1/24,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,Vlan120,Voice VLAN,10.225.129.1/24,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,Vlan130,Security Server VLAN,10.225.130.1/25,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,Vlan140,Wireless VLAN,10.225.130.129/25,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,Vlan150,Automation VLAN,10.225.131.1/25,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rtxtyom-acc-mdf-01,Vlan1240,WAN VLAN,10.225.131.132/29,FALSE,"105 Jordan Plaza Blvd, Ste 105, Tyler, TX, 75704 () () (Not PCI) (Retail Omnicare) (Andy Wood 903-533-8122 x29234|)"
rutslom-acc-mdf-01,Loopback0,Lo0,10.203.246.72/32,FALSE,
rutslom-acc-mdf-01,TenGigabitEthernet1/1/1,uplink to rutslom-dis-mdf-01:Ten1/1/3,10.233.11.154/30,FALSE,
rutslom-acc-mdf-01,TenGigabitEthernet2/1/1,uplink to rutslom-dis-mdf-02:Ten1/1/3,10.233.11.158/30,FALSE,
rutslom-acc-mdf-01,Vlan110,Data VLAN,10.233.8.1/24,FALSE,
rutslom-acc-mdf-01,Vlan120,Voice VLAN,10.233.9.1/24,FALSE,
rutslom-acc-mdf-01,Vlan130,Security VLAN,10.233.10.1/25,FALSE,
rutslom-acc-mdf-01,Vlan140,Wireless AP VLAN,10.233.10.129/25,FALSE,
rutslom-acc-mdf-01,Vlan150,Automation VLAN,10.233.11.1/25,FALSE,
rutslom-dis-mdf-01,Loopback0,Loo0,10.203.246.68/32,FALSE,
rutslom-dis-mdf-01,Loopback1,Loo1,10.203.246.69/32,FALSE,
rutslom-dis-mdf-01,TenGigabitEthernet1/0/5,Uplink to rutsaomvgmdf-01 FE0/0,10.233.11.169/30,TRUE,
rutslom-dis-mdf-01,TenGigabitEthernet1/0/12,uplink to rutslom-vgr-mdf-01:Gig0/0/1,10.233.11.246/30,FALSE,
rutslom-dis-mdf-01,TenGigabitEthernet1/1/3,uplink to rutslom-acc-mdf-01:Ten1/1/1,10.233.11.153/30,FALSE,
rutslom-dis-mdf-01,TenGigabitEthernet1/1/4,uplink to rutslom-acc-mdf-02:Ten1/1/1,10.233.11.161/30,FALSE,
rutslom-dis-mdf-01,Vlan100,Server1 VLAN,10.233.15.130/25,FALSE,
rutslom-dis-mdf-01,Vlan777,ospf VLAN,10.233.11.149/30,FALSE,
rutslom-dis-mdf-01,Vlan1240,WAN VLAN,10.233.11.132/29,FALSE,
rutslom-dis-mdf-02,Loopback0,Loo0,10.203.246.70/32,FALSE,
rutslom-dis-mdf-02,Loopback1,Loo1,10.203.246.71/32,FALSE,
rutslom-dis-mdf-02,TenGigabitEthernet1/0/5,Uplink to rutsaomvgmdf-01 FE0/1,10.233.11.173/30,TRUE,
rutslom-dis-mdf-02,TenGigabitEthernet1/0/12,uplink to rutslom-vgr-mdf-02:Gig0/0/1,10.233.11.250/30,FALSE,
rutslom-dis-mdf-02,TenGigabitEthernet1/1/3,uplink to rutslom-acc-mdf-01:Ten2/1/1,10.233.11.157/30,FALSE,
rutslom-dis-mdf-02,TenGigabitEthernet1/1/4,uplink to rutslom-acc-mdf-02:Ten2/1/1,10.233.11.165/30,FALSE,
rutslom-dis-mdf-02,Vlan100,Server1 VLAN,10.233.15.131/25,FALSE,
rutslom-dis-mdf-02,Vlan777,ospf VLAN,10.233.11.150/30,FALSE,
rutslom-dis-mdf-02,Vlan1248,WAN VLAN,10.233.11.140/29,FALSE,
rvaabom-acc-mdf-01,Loopback0,Loo0,10.203.240.4/32,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rvaabom-acc-mdf-01,Loopback1,Loo1,10.203.240.5/32,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rvaabom-acc-mdf-01,GigabitEthernet1/0/48,uplink to rvaabom-vgr-mdf-01:Gig0/0/1,10.224.3.142/30,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rvaabom-acc-mdf-01,GigabitEthernet2/0/48,uplink to rvaabom-vgr-mdf-02:Gig0/0/1,10.224.3.146/30,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rvaabom-acc-mdf-01,Vlan110,Data VLAN,10.224.0.1/24,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rvaabom-acc-mdf-01,Vlan120,Voice VLAN,10.224.1.1/24,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rvaabom-acc-mdf-01,Vlan130,Security Server VLAN,10.224.2.1/25,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rvaabom-acc-mdf-01,Vlan140,Wireless VLAN,10.224.2.129/25,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rvaabom-acc-mdf-01,Vlan1240,WAN VLAN,10.224.3.132/29,FALSE,"18377 Westinghouse Rd, ABINGDON, VA, 24210 () () (Not PCI) (Retail Omnicare) (Tammy Grubb (276) 628-1388|)"
rutslom-acc-mdf-02,Loopback0,Lo0,10.203.246.73/32,FALSE,
rutslom-acc-mdf-02,TenGigabitEthernet1/1/1,uplink to rutslom-dis-mdf-01:Ten1/1/4,10.233.11.162/30,FALSE,
rutslom-acc-mdf-02,TenGigabitEthernet2/1/1,uplink to rutslom-dis-mdf-02:Ten1/1/4,10.233.11.166/30,FALSE,
rutslom-acc-mdf-02,Vlan210,Data VLAN,10.233.12.1/24,FALSE,
rutslom-acc-mdf-02,Vlan220,Voice VLAN,10.233.13.1/24,FALSE,
rutslom-acc-mdf-02,Vlan230,Security VLAN,10.233.14.1/25,FALSE,
rutslom-acc-mdf-02,Vlan240,Wireless AP VLAN,10.233.14.129/25,FALSE,
rvafrdi-1000eyes-mdf-01,Vlan100,,10.193.100.2/23,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-mdf-02,GigabitEthernet0/0,uplink to rvafrdi-dis-mdf-05:Eth1/76,10.193.97.220/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-mdf-01,Vlan193,Fredericksburg DC Management Network,10.193.97.4/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-ca09-01,Vlan193,Fredericksburg DC Management Network,10.193.97.19/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-cg01-01,Vlan193,Fredericksburg Management Network,10.193.97.31/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-mdf-03,GigabitEthernet0/0,Connected to FRG-DIS-M1A-01 Gig 10/22,10.193.97.221/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca02-01,Vlan193,Fredericksburg DC Management Network,10.193.97.12/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca05-02,Vlan193,Fredericksburg DC2 Management Network,10.193.113.15/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca05-01,Vlan193,Fredericksburg DC Management Network,10.193.97.15/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca04-02,Vlan193,Fredericksburg DC2 Management Network,10.193.113.14/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca03-01,Vlan193,Fredericksburg DC Management Network,10.193.97.13/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca03-02,Vlan193,Fredericksburg DC2 Management Network,10.193.113.13/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca04-01,Vlan193,Fredericksburg DC Management Network,10.193.97.14/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca06-01,Vlan193,Fredericksburg DC Management Network,10.193.97.16/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca06-02,Vlan193,Fredericksburg DC2 Management Network,10.193.113.16/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca07-01,Vlan193,Fredericksburg DC Management Network,10.193.97.17/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca10-01,Vlan193,Fredericksburg DC Management Network,10.193.97.20/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca12-01,Vlan193,Fredericksburg DC Management Network,10.193.97.22/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca08-01,Vlan193,Fredericksburg DC Management Network,10.193.97.18/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca11-01,Vlan193,Fredericksburg DC Management Network,10.193.97.21/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca07-02,Vlan193,Fredericksburg DC2 Management Network,10.193.113.17/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca13-01,Vlan193,Fredericksburg DC Management Network,10.193.97.23/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tcc01-01,Vlan193,Fredericksburg 500 DC Management Network,10.193.97.41/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca14-01,Vlan193,Fredericksburg DC Management Network,10.193.97.24/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca15-01,Vlan193,Fredericksburg DC Management Network,10.193.97.254/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tca16-01,Vlan193,Fredericksburg DC Management Network,10.193.97.8/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-acc-tcb01-01,Vlan193,Fredericksburg 501  DC Management Network,10.193.113.18/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Vlan61,ChemDC-SRVR-PROD,10.193.106.3/25,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Vlan62,FredDC-SRVR-MGT,10.193.106.137/25,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Vlan63,FredDC-SRVR-ILO,10.193.107.3/26,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Vlan64,ChemDC-SRVR-VMOTION,10.193.107.66/26,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Vlan98,Fredericksburg DC Production Network,10.193.98.2/23,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Vlan100,Fredericksburg DC Production #2 Network,10.193.100.3/23,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Vlan118,Fredericksburg Corporate Wi-Fi,10.193.118.2/23,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Vlan193,Fredericksburg DC Management Network,10.193.97.2/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,port-channel20,FRG-DIS-CB01-01 Po1,10.193.112.253/30,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,port-channel100,"FRG-DIS-M1A-04 Eth1/105,Eth1/107",10.193.96.148/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Ethernet1/1,Uplink to FRG-SDWAN-M1A-01_Gi0/0/1,10.193.96.133/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Ethernet1/2,Uplink to FRG-SDWAN-M1A-02_Gi0/0/1,10.193.96.129/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Ethernet1/94,FRG-DIS-CB01-01 Eth1/1,10.193.112.245/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Ethernet1/95,FRG-DIS-CB01-01 Eth1/2,10.193.112.247/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,Ethernet1/96,VPC_KEEPALIVE_FRG-DIS-M1A-04_1/96,10.193.96.144/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-05,loopback0,FRG-DIS-M1A-01 Loopback0,10.193.96.11/32,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Vlan61,ChemDC-SRVR-PROD,10.193.106.4/25,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Vlan62,FredDC-SRVR-MGT,10.193.106.138/25,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Vlan63,FredDC-SRVR-ILO,10.193.107.6/26,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Vlan64,ChemDC-SRVR-VMOTION,10.193.107.67/26,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Vlan98,Fredericksburg DC Production Network,10.193.98.3/23,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Vlan100,Fredericksburg DC Production #2 Network,10.193.100.4/23,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Vlan118,Fredericksburg Corporate Wi-Fi,10.193.118.3/23,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Vlan193,Fredericksburg DC Management Network,10.193.97.3/24,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,port-channel20,FRG-DIS-CB01-02 Po2,10.193.112.153/30,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,port-channel100,"FRG-DIS-M1A-05 Eth1/105,Eth1/107",10.193.96.149/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Ethernet1/1,Uplink to FRG-SDWAN-M1A-01_Gi0/0/1,10.193.96.135/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Ethernet1/2,Uplink to FRG-SDWAN-M1A-02_Gi0/0/1,10.193.96.131/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Ethernet1/94,FRG-DIS-CB01-02 Eth1/1,10.193.112.249/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
rvafrdi-dis-mdf-04,Ethernet1/95,FRG-DIS-CB01-02 Eth1/2,10.193.112.251/31,FALSE,"500 Lansdowne Road, Fredericksburg, VA, 22408 (MON-FRI: 08:00AM-05:00PM / SAT:CLOSED / SUN:CLOSED)() () (Not PCI) (Retail DistCenter) (Paul Wright 540-834-5625|540-809-5179)"
